Order Date Time,Product Name,Customer Name,Quantity,Region
3/3/2023 11:01,Ultrasound System,Jude Medical Center,29,APAC
11/8/2022 4:00,MRI Scanner,UCLA Medical Center,48,AMER
1/27/2023 4:04,Ultrasound System,SLR Hospital Center,35,AMER
12/16/2022 21:48,Respiro Respirator,Metro Hospital Center,30,EMEA
6/11/2022 5:27,MRI Scanner,California Medical Center,71,AMER
1/15/2023 0:45,MRI Scanner,Paul Diagnostics,40,EMEA
9/5/2022 16:18,MRI Scanner,Franco-USAese Hospital,19,EMEA
4/23/2022 3:37,Anesthesia Machine,Alexandria Hospital,59,EMEA
4/3/2022 22:33,MRI Scanner,SLR Hospital Center,38,AMER
2/24/2023 19:30,Lumify Transducer,Massachusetts Hospital,83,AMER
9/9/2022 4:46,Azurion System,Cleveland Clinic,10,APAC
9/29/2022 4:24,Azurion System,Baylor Scott Health,33,APAC
6/17/2022 16:14,Ultrasound System,Paul Diagnostics,47,APAC
5/9/2022 13:59,Ultrasound System,Steve Nursing Home,9,AMER
3/11/2023 13:59,Lumify Transducer,Cleveland Clinic,29,AMER
8/1/2022 22:35,MRI Scanner,Baylor Scott Health,11,EMEA
7/16/2022 23:09,Lumify Transducer,Inova Emergency Care,37,APAC
4/14/2022 2:22,Ultrasound System,Shawn Sons Hospital,90,APAC
2/11/2023 19:05,Azurion System,Steve Nursing Home,35,AMER
10/17/2022 12:22,CT Scanner,Alexandria Hospital,81,EMEA
8/10/2022 18:05,Azurion System,Metro Hospital Center,76,APAC
12/29/2022 1:25,Ultrasound System,Richards Care,31,APAC
6/6/2022 13:03,CT Scanner,Cleveland Clinic,84,EMEA
5/13/2022 7:00,MRI Scanner,North General Hospital,19,APAC
7/27/2022 9:43,Respiro Respirator,Steve Nursing Home,89,AMER
11/30/2022 7:39,Anesthesia Machine,Massachusetts Hospital,43,APAC
8/16/2022 0:35,Respiro Respirator,Cleveland Clinic,93,APAC
6/20/2022 21:38,Ultrasound System,Inova Emergency Care,7,APAC
4/12/2022 22:43,Ultrasound System,Mayo Clinic,10,APAC
9/17/2022 11:56,Lumify Transducer,Steve Nursing Home,93,APAC
7/12/2022 15:25,Respiro Respirator,UCLA Medical Center,28,APAC
9/8/2022 8:18,Anesthesia Machine,Alexandria Hospital,7,APAC
6/30/2022 10:03,Ultrasound System,Franco-USAese Hospital,99,APAC
2/16/2023 20:01,Azurion System,Richards Care,40,EMEA
4/22/2022 13:05,MRI Scanner,Jude Medical Center,16,APAC
5/4/2022 4:10,MRI Scanner,Fortis Healthcare,21,AMER
8/9/2022 19:27,Anesthesia Machine,UCLA Medical Center,33,APAC
12/7/2022 5:53,CT Scanner,Alexandria Hospital,74,EMEA
9/24/2022 9:53,Ultrasound System,Richards Care,68,APAC
12/5/2022 23:36,Lumify Transducer,Metro Hospital Center,24,AMER
3/10/2023 2:09,Anesthesia Machine,Mount Sinai Hospital,61,EMEA
1/3/2023 17:43,Respiro Respirator,Shawn Sons Hospital,7,EMEA
7/16/2022 15:00,CT Scanner,California Medical Center,58,AMER
12/9/2022 20:43,Lumify Transducer,Franco-USAese Hospital,17,AMER
1/23/2023 19:04,Ultrasound System,North General Hospital,77,AMER
6/29/2022 3:56,Ultrasound System,Cleveland Clinic,76,AMER
8/13/2022 16:07,CT Scanner,Jude Medical Center,91,APAC
9/26/2022 2:28,CT Scanner,Fortis Healthcare,29,EMEA
8/29/2022 16:11,CT Scanner,Metro Hospital Center,50,AMER
12/19/2022 6:41,MRI Scanner,Richards Care,88,EMEA
5/24/2022 8:14,Respiro Respirator,Fortis Healthcare,5,AMER
5/27/2022 8:03,Azurion System,Jude Medical Center,49,AMER
11/27/2022 5:34,MRI Scanner,Richards Care,18,AMER
12/6/2022 4:37,Anesthesia Machine,Franco-USAese Hospital,54,EMEA
8/14/2022 23:58,Azurion System,Paul Diagnostics,6,EMEA
11/25/2022 19:12,Azurion System,Johns Hopkins Medicine,16,APAC
3/18/2022 17:16,Respiro Respirator,Cleveland Clinic,10,APAC
2/7/2023 10:21,Anesthesia Machine,Steve Nursing Home,69,EMEA
11/7/2022 21:18,Lumify Transducer,UCLA Medical Center,44,EMEA
2/3/2023 22:49,Azurion System,North General Hospital,68,APAC
12/2/2022 8:59,Respiro Respirator,Mount Sinai Hospital,67,AMER
11/20/2022 15:26,MRI Scanner,Johns Hopkins Medicine,7,EMEA
3/28/2022 3:01,CT Scanner,SLR Hospital Center,9,APAC
10/9/2022 11:11,CT Scanner,Richards Care,36,AMER
3/18/2022 1:43,Anesthesia Machine,Franco-USAese Hospital,60,EMEA
3/2/2023 12:52,Ultrasound System,Shawn Sons Hospital,61,AMER
6/27/2022 4:47,CT Scanner,Alexandria Hospital,37,AMER
4/24/2022 4:46,Ultrasound System,Alexandria Hospital,71,EMEA
3/6/2023 2:11,Lumify Transducer,Fortis Healthcare,52,APAC
2/7/2023 14:50,Lumify Transducer,UCLA Medical Center,84,AMER
6/14/2022 3:57,CT Scanner,California Medical Center,35,AMER
9/29/2022 5:34,MRI Scanner,SLR Hospital Center,66,AMER
11/6/2022 11:35,Anesthesia Machine,Cleveland Clinic,6,EMEA
5/30/2022 10:10,Lumify Transducer,Mount Sinai Hospital,28,AMER
12/14/2022 4:27,Respiro Respirator,Jude Medical Center,46,APAC
3/23/2022 23:36,Ultrasound System,California Medical Center,40,AMER
2/7/2023 9:15,Ultrasound System,Mayo Clinic,77,AMER
7/13/2022 15:38,Anesthesia Machine,Massachusetts Hospital,37,APAC
9/4/2022 0:09,Respiro Respirator,UCLA Medical Center,57,APAC
12/12/2022 2:42,Azurion System,Mayo Clinic,91,AMER
6/27/2022 3:52,CT Scanner,Alexandria Hospital,77,AMER
6/28/2022 5:36,Anesthesia Machine,Cleveland Clinic,80,EMEA
10/15/2022 7:21,Respiro Respirator,Shawn Sons Hospital,30,AMER
9/9/2022 14:30,Ultrasound System,North General Hospital,99,AMER
1/13/2023 10:13,MRI Scanner,Massachusetts Hospital,40,APAC
1/15/2023 5:16,Azurion System,Richards Care,80,EMEA
8/4/2022 21:16,Anesthesia Machine,Johns Hopkins Medicine,79,EMEA
7/31/2022 11:34,Ultrasound System,Shawn Sons Hospital,83,AMER
11/14/2022 17:47,Azurion System,Steve Nursing Home,26,EMEA
3/29/2022 0:55,Lumify Transducer,Johns Hopkins Medicine,7,AMER
10/3/2022 17:24,Lumify Transducer,Inova Emergency Care,70,APAC
1/14/2023 20:30,MRI Scanner,SLR Hospital Center,71,AMER
7/14/2022 1:10,CT Scanner,North General Hospital,53,AMER
11/19/2022 19:45,MRI Scanner,SLR Hospital Center,12,AMER
10/9/2022 21:34,Ultrasound System,Metro Hospital Center,8,APAC
4/19/2022 1:39,Anesthesia Machine,Mayo Clinic,28,AMER
12/11/2022 6:56,Ultrasound System,SLR Hospital Center,33,APAC
7/23/2022 19:12,MRI Scanner,Alexandria Hospital,57,EMEA
5/7/2022 7:26,Anesthesia Machine,Kaiser Permanente,86,AMER
2/4/2023 2:13,MRI Scanner,Mayo Clinic,37,AMER
3/8/2023 18:18,Respiro Respirator,Mount Sinai Hospital,65,APAC
11/7/2022 1:32,MRI Scanner,Paul Diagnostics,71,EMEA
1/10/2023 11:02,CT Scanner,Inova Emergency Care,76,APAC
6/19/2022 1:58,Anesthesia Machine,Inova Emergency Care,7,EMEA
4/1/2022 13:29,CT Scanner,Richards Care,98,APAC
8/6/2022 22:48,MRI Scanner,Fortis Healthcare,62,AMER
12/12/2022 18:29,CT Scanner,Paul Diagnostics,15,APAC
2/9/2023 0:45,CT Scanner,Mount Sinai Hospital,45,EMEA
8/14/2022 16:24,Ultrasound System,Massachusetts Hospital,41,APAC
7/26/2022 4:18,Ultrasound System,Johns Hopkins Medicine,60,EMEA
7/15/2022 18:37,Anesthesia Machine,Baylor Scott Health,86,APAC
2/5/2023 18:53,Respiro Respirator,UCLA Medical Center,86,AMER
2/19/2023 21:40,MRI Scanner,Mayo Clinic,64,APAC
6/4/2022 18:27,CT Scanner,Franco-USAese Hospital,74,APAC
11/20/2022 19:15,MRI Scanner,Johns Hopkins Medicine,44,AMER
8/20/2022 21:52,Respiro Respirator,Inova Emergency Care,34,AMER
2/1/2023 21:02,Anesthesia Machine,Kaiser Permanente,94,APAC
11/19/2022 10:45,MRI Scanner,Inova Emergency Care,57,AMER
5/21/2022 11:01,Respiro Respirator,Kaiser Permanente,97,EMEA
10/12/2022 12:46,Respiro Respirator,Kaiser Permanente,100,EMEA
11/27/2022 5:01,Azurion System,SLR Hospital Center,80,APAC
7/25/2022 21:18,CT Scanner,Baylor Scott Health,79,APAC
3/16/2022 14:26,Respiro Respirator,Johns Hopkins Medicine,59,AMER
5/21/2022 2:44,Respiro Respirator,Kaiser Permanente,81,AMER
10/21/2022 4:00,Anesthesia Machine,SLR Hospital Center,44,EMEA
11/20/2022 19:47,MRI Scanner,Fortis Healthcare,86,APAC
6/12/2022 20:59,Lumify Transducer,Richards Care,20,APAC
4/12/2022 17:23,CT Scanner,Kaiser Permanente,91,AMER
12/3/2022 3:32,CT Scanner,Mayo Clinic,69,APAC
9/18/2022 23:55,MRI Scanner,Shawn Sons Hospital,50,AMER
12/5/2022 17:53,CT Scanner,Metro Hospital Center,18,EMEA
5/27/2022 11:29,Anesthesia Machine,Franco-USAese Hospital,54,APAC
12/25/2022 2:26,Anesthesia Machine,Shawn Sons Hospital,20,APAC
7/13/2022 17:22,Lumify Transducer,Mayo Clinic,71,APAC
7/25/2022 4:05,Anesthesia Machine,Massachusetts Hospital,15,EMEA
5/1/2022 23:34,MRI Scanner,UCLA Medical Center,65,EMEA
11/21/2022 6:59,Respiro Respirator,Metro Hospital Center,75,EMEA
8/2/2022 21:45,Ultrasound System,Fortis Healthcare,58,EMEA
11/3/2022 19:32,Azurion System,Cleveland Clinic,4,APAC
10/31/2022 21:45,Anesthesia Machine,UCLA Medical Center,77,EMEA
8/27/2022 19:33,Lumify Transducer,Cleveland Clinic,36,AMER
1/5/2023 0:43,Respiro Respirator,Franco-USAese Hospital,41,APAC
9/16/2022 4:00,Azurion System,Shawn Sons Hospital,50,EMEA
9/8/2022 5:10,MRI Scanner,California Medical Center,2,APAC
9/23/2022 18:30,MRI Scanner,Mayo Clinic,66,EMEA
12/29/2022 11:01,Lumify Transducer,SLR Hospital Center,94,AMER
3/25/2022 7:29,Anesthesia Machine,Alexandria Hospital,40,APAC
7/17/2022 17:09,Ultrasound System,Richards Care,46,AMER
11/24/2022 23:46,Lumify Transducer,Paul Diagnostics,7,APAC
4/22/2022 14:45,MRI Scanner,Kaiser Permanente,9,EMEA
8/15/2022 3:22,Anesthesia Machine,Richards Care,67,APAC
5/12/2022 9:43,Anesthesia Machine,SLR Hospital Center,19,EMEA
3/23/2022 7:13,Anesthesia Machine,Baylor Scott Health,57,EMEA
11/8/2022 15:02,Ultrasound System,Inova Emergency Care,59,EMEA
9/30/2022 1:56,Ultrasound System,Cleveland Clinic,94,APAC
8/27/2022 13:39,Lumify Transducer,Inova Emergency Care,58,AMER
8/21/2022 21:06,MRI Scanner,UCLA Medical Center,36,EMEA
10/19/2022 4:08,Ultrasound System,Cleveland Clinic,7,EMEA
8/16/2022 20:59,Lumify Transducer,Richards Care,9,AMER
7/6/2022 0:02,CT Scanner,Kaiser Permanente,74,APAC
2/6/2023 6:12,Anesthesia Machine,Jude Medical Center,48,EMEA
2/24/2023 2:43,Lumify Transducer,Shawn Sons Hospital,27,AMER
11/12/2022 13:17,Anesthesia Machine,Metro Hospital Center,46,AMER
5/1/2022 17:59,MRI Scanner,Mount Sinai Hospital,51,EMEA
5/5/2022 22:46,MRI Scanner,Paul Diagnostics,53,APAC
8/15/2022 11:08,Anesthesia Machine,Steve Nursing Home,76,AMER
3/15/2022 18:01,CT Scanner,Richards Care,97,APAC
9/2/2022 20:46,Azurion System,Metro Hospital Center,90,EMEA
8/20/2022 0:54,Azurion System,California Medical Center,21,APAC
3/12/2023 9:56,Respiro Respirator,Massachusetts Hospital,31,AMER
12/9/2022 6:01,Azurion System,California Medical Center,34,EMEA
8/16/2022 0:16,CT Scanner,Kaiser Permanente,27,APAC
11/9/2022 14:43,Azurion System,UCLA Medical Center,90,APAC
9/13/2022 6:38,Lumify Transducer,Shawn Sons Hospital,8,AMER
9/17/2022 23:36,Azurion System,Franco-USAese Hospital,97,EMEA
1/6/2023 14:14,Azurion System,Franco-USAese Hospital,99,EMEA
3/2/2023 22:33,Ultrasound System,Inova Emergency Care,36,AMER
3/2/2023 16:29,Lumify Transducer,Metro Hospital Center,73,APAC
1/22/2023 17:26,Respiro Respirator,Steve Nursing Home,37,AMER
1/30/2023 2:50,Respiro Respirator,Shawn Sons Hospital,16,AMER
6/24/2022 16:51,Azurion System,Massachusetts Hospital,21,APAC
4/12/2022 21:42,MRI Scanner,Inova Emergency Care,52,AMER
10/14/2022 12:57,Respiro Respirator,Paul Diagnostics,41,AMER
4/18/2022 14:14,Anesthesia Machine,Steve Nursing Home,4,APAC
6/29/2022 5:32,Lumify Transducer,Steve Nursing Home,80,AMER
6/3/2022 14:54,Lumify Transducer,Massachusetts Hospital,90,AMER
2/12/2023 6:53,CT Scanner,North General Hospital,80,AMER
5/28/2022 1:26,Azurion System,Johns Hopkins Medicine,77,EMEA
6/13/2022 22:22,Anesthesia Machine,Steve Nursing Home,44,EMEA
4/26/2022 8:49,MRI Scanner,Paul Diagnostics,96,AMER
4/29/2022 17:25,MRI Scanner,Franco-USAese Hospital,23,AMER
5/6/2022 22:22,Respiro Respirator,UCLA Medical Center,55,APAC
12/29/2022 15:43,MRI Scanner,Johns Hopkins Medicine,39,AMER
10/15/2022 13:45,MRI Scanner,California Medical Center,97,EMEA
10/8/2022 17:26,Lumify Transducer,Steve Nursing Home,98,EMEA
10/5/2022 9:00,Anesthesia Machine,SLR Hospital Center,3,AMER
10/22/2022 16:38,MRI Scanner,Mount Sinai Hospital,8,APAC
7/21/2022 17:03,Lumify Transducer,Cleveland Clinic,21,APAC
4/17/2022 9:58,Lumify Transducer,Mayo Clinic,44,AMER
2/11/2023 20:08,Respiro Respirator,UCLA Medical Center,56,APAC
6/28/2022 0:54,Azurion System,Inova Emergency Care,98,APAC
7/28/2022 15:35,CT Scanner,Jude Medical Center,73,AMER
5/15/2022 2:43,Ultrasound System,SLR Hospital Center,17,AMER
6/29/2022 6:35,Anesthesia Machine,Metro Hospital Center,33,AMER
1/25/2023 23:11,MRI Scanner,Inova Emergency Care,50,APAC
7/30/2022 17:22,Azurion System,Alexandria Hospital,4,APAC
9/8/2022 9:55,Azurion System,Alexandria Hospital,55,EMEA
9/7/2022 11:50,MRI Scanner,Metro Hospital Center,73,APAC
4/30/2022 20:25,Anesthesia Machine,SLR Hospital Center,44,APAC
10/9/2022 17:23,Respiro Respirator,Shawn Sons Hospital,94,AMER
7/3/2022 4:00,MRI Scanner,UCLA Medical Center,88,EMEA
3/2/2023 16:27,Ultrasound System,Steve Nursing Home,4,AMER
4/18/2022 9:22,Anesthesia Machine,North General Hospital,26,EMEA
8/12/2022 19:55,CT Scanner,Metro Hospital Center,97,AMER
4/14/2022 0:09,Ultrasound System,Alexandria Hospital,11,APAC
8/23/2022 8:35,Azurion System,Fortis Healthcare,67,APAC
11/10/2022 11:25,Lumify Transducer,Steve Nursing Home,66,EMEA
9/26/2022 2:17,Ultrasound System,Metro Hospital Center,8,APAC
5/24/2022 9:22,Lumify Transducer,Shawn Sons Hospital,68,AMER
11/12/2022 18:13,Lumify Transducer,Baylor Scott Health,6,EMEA
7/24/2022 7:14,CT Scanner,Paul Diagnostics,18,APAC
5/18/2022 12:45,Lumify Transducer,Inova Emergency Care,41,EMEA
8/25/2022 21:31,Respiro Respirator,Cleveland Clinic,74,EMEA
5/25/2022 11:37,Lumify Transducer,Franco-USAese Hospital,43,EMEA
10/24/2022 16:01,Ultrasound System,Franco-USAese Hospital,94,AMER
3/6/2023 5:20,Azurion System,Fortis Healthcare,82,AMER
12/11/2022 7:48,Azurion System,Inova Emergency Care,25,AMER
11/10/2022 22:38,Respiro Respirator,Cleveland Clinic,27,AMER
7/15/2022 14:17,Anesthesia Machine,Alexandria Hospital,37,EMEA
11/13/2022 23:42,CT Scanner,Inova Emergency Care,100,EMEA
7/30/2022 22:32,Respiro Respirator,California Medical Center,30,AMER
4/15/2022 0:26,Respiro Respirator,Cleveland Clinic,13,AMER
2/1/2023 1:38,Lumify Transducer,California Medical Center,53,APAC
5/8/2022 10:34,Respiro Respirator,Jude Medical Center,32,APAC
8/24/2022 16:05,Lumify Transducer,Johns Hopkins Medicine,16,APAC
12/24/2022 10:48,Anesthesia Machine,Johns Hopkins Medicine,83,APAC
1/15/2023 13:19,Ultrasound System,Inova Emergency Care,73,APAC
3/19/2022 8:03,Respiro Respirator,Steve Nursing Home,42,APAC
4/22/2022 5:53,Anesthesia Machine,Jude Medical Center,24,AMER
1/1/2023 16:28,Lumify Transducer,Johns Hopkins Medicine,12,EMEA
11/15/2022 9:23,CT Scanner,Kaiser Permanente,26,AMER
7/27/2022 1:02,MRI Scanner,Mayo Clinic,54,APAC
11/15/2022 3:41,Lumify Transducer,Johns Hopkins Medicine,49,APAC
6/12/2022 14:45,Respiro Respirator,Inova Emergency Care,17,APAC
10/10/2022 16:51,Ultrasound System,Mount Sinai Hospital,55,EMEA
8/5/2022 5:06,Lumify Transducer,SLR Hospital Center,93,EMEA
2/27/2023 18:16,Ultrasound System,Baylor Scott Health,57,AMER
10/24/2022 10:58,Azurion System,Steve Nursing Home,48,APAC
6/22/2022 21:57,Anesthesia Machine,Massachusetts Hospital,46,APAC
12/24/2022 14:32,Respiro Respirator,Mayo Clinic,86,AMER
11/10/2022 21:47,Ultrasound System,Richards Care,44,APAC
7/16/2022 11:15,CT Scanner,Mayo Clinic,63,AMER
10/8/2022 19:28,Lumify Transducer,Mayo Clinic,60,EMEA
2/12/2023 4:29,MRI Scanner,Paul Diagnostics,17,EMEA
11/16/2022 23:13,Respiro Respirator,Cleveland Clinic,99,AMER
10/4/2022 0:51,MRI Scanner,SLR Hospital Center,78,EMEA
6/27/2022 14:55,Azurion System,Jude Medical Center,55,AMER
1/28/2023 13:15,Ultrasound System,UCLA Medical Center,8,APAC
3/23/2022 5:35,Lumify Transducer,Paul Diagnostics,32,APAC
8/3/2022 6:12,MRI Scanner,California Medical Center,38,AMER
5/15/2022 3:45,Anesthesia Machine,Inova Emergency Care,4,APAC
1/8/2023 18:49,Anesthesia Machine,Paul Diagnostics,39,AMER
4/28/2022 20:16,Azurion System,Massachusetts Hospital,30,EMEA
6/3/2022 0:59,MRI Scanner,Franco-USAese Hospital,91,APAC
2/19/2023 9:14,MRI Scanner,Metro Hospital Center,99,EMEA
4/30/2022 15:50,Azurion System,Metro Hospital Center,97,EMEA
7/9/2022 10:03,Anesthesia Machine,Massachusetts Hospital,100,APAC
1/14/2023 19:08,Lumify Transducer,North General Hospital,62,EMEA
11/15/2022 17:33,CT Scanner,California Medical Center,28,AMER
11/11/2022 4:08,CT Scanner,Fortis Healthcare,66,EMEA
6/14/2022 16:32,Anesthesia Machine,Alexandria Hospital,89,EMEA
9/10/2022 16:44,CT Scanner,Baylor Scott Health,37,EMEA
6/6/2022 2:10,Anesthesia Machine,Massachusetts Hospital,77,EMEA
7/13/2022 10:32,Respiro Respirator,Franco-USAese Hospital,27,AMER
3/15/2022 11:34,Ultrasound System,UCLA Medical Center,79,AMER
4/5/2022 8:22,MRI Scanner,Jude Medical Center,36,EMEA
12/28/2022 8:43,CT Scanner,Shawn Sons Hospital,24,APAC
3/10/2023 4:51,MRI Scanner,California Medical Center,4,AMER
8/26/2022 18:09,MRI Scanner,Baylor Scott Health,16,AMER
11/12/2022 0:25,Anesthesia Machine,Alexandria Hospital,47,APAC
1/6/2023 7:07,Anesthesia Machine,Metro Hospital Center,60,EMEA
6/23/2022 14:07,CT Scanner,Alexandria Hospital,90,APAC
9/27/2022 0:36,Anesthesia Machine,Baylor Scott Health,17,APAC
9/1/2022 1:51,MRI Scanner,Jude Medical Center,1,EMEA
5/13/2022 4:58,Anesthesia Machine,Franco-USAese Hospital,11,EMEA
5/7/2022 4:16,Azurion System,Baylor Scott Health,93,APAC
12/31/2022 0:39,MRI Scanner,Richards Care,33,EMEA
6/3/2022 3:38,Lumify Transducer,Mount Sinai Hospital,80,EMEA
12/25/2022 11:45,CT Scanner,Jude Medical Center,4,EMEA
12/4/2022 9:43,Lumify Transducer,Franco-USAese Hospital,99,EMEA
12/22/2022 13:25,Anesthesia Machine,Shawn Sons Hospital,23,AMER
7/18/2022 11:03,Respiro Respirator,Jude Medical Center,45,EMEA
5/25/2022 19:21,Lumify Transducer,Richards Care,60,APAC
10/14/2022 0:01,Lumify Transducer,Jude Medical Center,35,APAC
12/22/2022 16:37,MRI Scanner,Massachusetts Hospital,56,APAC
7/7/2022 15:00,Respiro Respirator,Metro Hospital Center,69,AMER
2/25/2023 17:36,Ultrasound System,Fortis Healthcare,86,APAC
7/19/2022 10:02,MRI Scanner,Richards Care,19,EMEA
6/28/2022 10:19,Azurion System,Metro Hospital Center,41,EMEA
3/20/2022 0:21,CT Scanner,Baylor Scott Health,5,APAC
5/23/2022 13:27,Anesthesia Machine,Johns Hopkins Medicine,57,AMER
3/31/2022 9:18,Respiro Respirator,SLR Hospital Center,60,APAC
2/12/2023 13:46,Anesthesia Machine,SLR Hospital Center,73,APAC
7/1/2022 23:46,Lumify Transducer,Johns Hopkins Medicine,74,AMER
9/15/2022 23:15,CT Scanner,UCLA Medical Center,81,EMEA
8/3/2022 10:51,Ultrasound System,Mayo Clinic,51,APAC
6/15/2022 9:06,MRI Scanner,Johns Hopkins Medicine,67,APAC
3/24/2022 9:32,Azurion System,Mayo Clinic,76,AMER
2/24/2023 13:23,Ultrasound System,Shawn Sons Hospital,81,EMEA
12/31/2022 15:14,Respiro Respirator,Steve Nursing Home,26,AMER
8/5/2022 7:54,Ultrasound System,California Medical Center,22,EMEA
11/5/2022 6:46,CT Scanner,Massachusetts Hospital,96,AMER
11/22/2022 21:08,Ultrasound System,Steve Nursing Home,9,EMEA
11/10/2022 4:20,CT Scanner,Jude Medical Center,58,EMEA
1/3/2023 21:49,Respiro Respirator,Jude Medical Center,10,APAC
5/29/2022 18:04,Ultrasound System,North General Hospital,66,APAC
2/2/2023 23:38,Azurion System,Metro Hospital Center,71,APAC
4/13/2022 17:18,Respiro Respirator,Fortis Healthcare,1,EMEA
11/5/2022 14:46,Respiro Respirator,North General Hospital,15,APAC
1/3/2023 7:52,Respiro Respirator,California Medical Center,10,EMEA
9/15/2022 17:02,Ultrasound System,SLR Hospital Center,1,APAC
11/24/2022 15:05,Ultrasound System,Shawn Sons Hospital,45,APAC
6/1/2022 21:02,Respiro Respirator,Metro Hospital Center,37,EMEA
5/30/2022 1:24,Azurion System,Johns Hopkins Medicine,32,AMER
7/20/2022 2:45,Azurion System,North General Hospital,23,AMER
8/15/2022 10:05,Azurion System,UCLA Medical Center,71,AMER
1/21/2023 5:15,Azurion System,California Medical Center,68,AMER
8/22/2022 22:24,Azurion System,Fortis Healthcare,42,APAC
5/26/2022 8:50,Respiro Respirator,Massachusetts Hospital,38,APAC
11/19/2022 22:08,MRI Scanner,Franco-USAese Hospital,6,AMER
6/20/2022 23:57,Respiro Respirator,Massachusetts Hospital,99,AMER
11/19/2022 17:24,Azurion System,Metro Hospital Center,17,APAC
10/17/2022 13:14,Lumify Transducer,Inova Emergency Care,25,AMER
10/11/2022 13:15,CT Scanner,SLR Hospital Center,23,APAC
4/25/2022 1:54,CT Scanner,Shawn Sons Hospital,35,APAC
1/10/2023 1:13,MRI Scanner,Baylor Scott Health,40,AMER
9/23/2022 0:54,MRI Scanner,California Medical Center,14,AMER
3/11/2023 5:33,Anesthesia Machine,Franco-USAese Hospital,53,EMEA
3/7/2023 15:56,Anesthesia Machine,North General Hospital,25,AMER
3/19/2022 23:01,MRI Scanner,California Medical Center,46,APAC
9/23/2022 3:36,Respiro Respirator,Mount Sinai Hospital,42,EMEA
1/11/2023 9:28,Anesthesia Machine,Steve Nursing Home,39,APAC
9/12/2022 17:03,Ultrasound System,Baylor Scott Health,5,EMEA
1/20/2023 17:38,Anesthesia Machine,Inova Emergency Care,24,APAC
9/27/2022 9:07,Respiro Respirator,UCLA Medical Center,80,APAC
4/18/2022 22:45,CT Scanner,Kaiser Permanente,86,AMER
12/25/2022 15:53,Ultrasound System,Cleveland Clinic,25,APAC
12/26/2022 4:34,Azurion System,Metro Hospital Center,22,EMEA
11/18/2022 18:10,MRI Scanner,Mayo Clinic,5,APAC
3/18/2022 5:56,CT Scanner,Franco-USAese Hospital,85,AMER
2/15/2023 21:05,CT Scanner,Metro Hospital Center,3,APAC
